,month_date_yyyymm,median_listing_price,active_listing_count,median_days_on_market,total_listing_count,county_r,state_r,index,zillow_avg_price,date_reformat,total_avg
55883,201903.0,233621.4286,150.0,46.0,163.0,eddy,NM,55883,,03/2019,233621.4286
4920,201902.0,250050.0,1592.0,59.0,2660.0,bernalillo,NM,4920,203611.0,02/2019,226830.5
15546,201902.0,214500.0,746.0,94.0,843.0,dona ana,NM,15546,179366.0,02/2019,196933.0
22701,201902.0,607050.0,626.0,121.0,932.0,santa fe,NM,22701,361419.0,02/2019,484234.5
24682,201902.0,307549.5,488.0,60.5,810.0,sandoval,NM,24682,205816.0,02/2019,256682.75
25122,201902.0,210050.0,455.0,117.0,455.0,san juan,NM,25122,132242.0,02/2019,171146.0
37126,201902.0,207550.0,295.0,85.5,393.0,valencia,NM,37126,154595.0,02/2019,181072.5
39054,201902.0,129950.0,63.0,128.5,64.0,mckinley,NM,39054,156742.0,02/2019,143346.0
41750,201902.0,207550.0,228.0,89.0,336.0,chaves,NM,41750,100900.0,02/2019,154225.0
42247,201902.0,194300.0,86.0,61.0,86.0,lea,NM,42247,159019.0,02/2019,176659.5
42797,201902.0,189950.0,418.0,128.0,507.0,otero,NM,42797,126114.0,02/2019,158032.0
50919,201902.0,171500.0,264.0,100.0,264.0,curry,NM,50919,150374.0,02/2019,160937.0
55884,201902.0,230050.0,136.0,55.5,140.0,eddy,NM,55884,,02/2019,230050.0
4921,201901.0,247950.0,1644.0,69.5,2521.0,bernalillo,NM,4921,202577.0,01/2019,225263.5
15547,201901.0,204501.0,752.0,104.0,838.0,dona ana,NM,15547,178231.0,01/2019,191366.0
22702,201901.0,597050.0,649.0,121.5,906.0,santa fe,NM,22702,356662.0,01/2019,476856.0
24683,201901.0,299050.0,512.0,72.0,768.0,sandoval,NM,24683,205826.0,01/2019,252438.0
25123,201901.0,215050.0,446.0,119.0,446.0,san juan,NM,25123,131505.0,01/2019,173277.5
37127,201901.0,204497.5,301.0,84.5,378.0,valencia,NM,37127,153814.0,01/2019,179155.75
39055,201901.0,129500.0,64.0,122.5,64.0,mckinley,NM,39055,155928.0,01/2019,142714.0
41751,201901.0,196550.0,242.0,94.5,328.0,chaves,NM,41751,100222.0,01/2019,148386.0
42248,201901.0,194300.0,81.0,80.0,83.0,lea,NM,42248,159111.0,01/2019,176705.5
42798,201901.0,182550.0,431.0,135.0,514.0,otero,NM,42798,125384.0,01/2019,153967.0
50920,201901.0,174050.0,264.0,115.5,265.0,curry,NM,50920,150007.0,01/2019,162028.5
55885,201901.0,228050.0,135.0,69.5,137.0,eddy,NM,55885,,01/2019,228050.0
2862,202012.0,625000.0,2904.0,62.0,2919.0,bergen,NJ,2862,527576.0,12/2020,576288.0
3358,202012.0,419550.0,1463.0,53.5,2222.0,middlesex,NJ,3358,377164.0,12/2020,398357.0
3853,202012.0,419999.5,1399.0,50.0,1416.0,essex,NJ,3853,456168.0,12/2020,438083.75
5008,202012.0,542550.0,2171.0,61.0,2182.0,hudson,NJ,5008,510634.0,12/2020,526592.0
5063,202012.0,637050.0,1663.0,66.5,3738.0,monmouth,NJ,5063,489747.0,12/2020,563398.5
5778,202012.0,394500.0,3029.0,82.0,6282.0,ocean,NJ,5778,322861.0,12/2020,358680.5
6273,202012.0,427450.0,862.0,47.0,904.0,union,NJ,6273,425971.0,12/2020,426710.5
6768,202012.0,231000.0,689.0,51.0,1822.0,camden,NJ,6768,207557.0,12/2020,219278.5
6878,202012.0,404550.0,1125.0,50.0,1134.0,passaic,NJ,6878,393294.0,12/2020,398922.0
7208,202012.0,597050.0,1259.0,56.0,1274.0,morris,NJ,7208,470911.0,12/2020,533980.5
7813,202012.0,310050.0,794.0,54.5,1970.0,burlington,NJ,7813,262285.0,12/2020,286167.5
9575,202012.0,407500.0,627.0,68.5,1353.0,mercer,NJ,9575,272465.0,12/2020,339982.5
10347,202012.0,599050.0,766.0,64.5,863.0,somerset,NJ,10347,448294.0,12/2020,523672.0
11833,202012.0,247500.0,463.0,55.0,1184.0,gloucester,NJ,11833,229324.0,12/2020,238412.0
12494,202012.0,250000.0,1641.0,72.5,2716.0,atlantic,NJ,12494,225170.0,12/2020,237585.0
20863,202012.0,167000.0,329.0,60.0,652.0,cumberland,NJ,20863,158744.0,12/2020,162872.0
22019,202012.0,317050.0,638.0,64.0,645.0,sussex,NJ,22019,283621.0,12/2020,300335.5
25265,202012.0,549950.0,468.0,72.5,513.0,hunterdon,NJ,25265,418882.0,12/2020,484416.0
28350,202012.0,287050.0,290.0,53.0,304.0,warren,NJ,28350,272777.0,12/2020,279913.5
31213,202012.0,549950.0,971.0,67.0,1356.0,cape may,NJ,31213,447431.0,12/2020,498690.5
41563,202012.0,169950.0,193.0,60.0,362.0,salem,NJ,41563,156637.0,12/2020,163293.5
2863,202011.0,622500.0,3429.0,49.5,3449.0,bergen,NJ,2863,521227.0,11/2020,571863.5
3359,202011.0,419500.0,1715.0,45.5,2587.0,middlesex,NJ,3359,375528.0,11/2020,397514.0
3854,202011.0,432050.0,1632.0,40.5,1652.0,essex,NJ,3854,449311.0,11/2020,440680.5
5009,202011.0,549050.0,2393.0,49.5,2401.0,hudson,NJ,5009,506055.0,11/2020,527552.5
5064,202011.0,627050.0,1978.0,55.0,4379.0,monmouth,NJ,5064,481809.0,11/2020,554429.5
5779,202011.0,388500.0,3402.0,64.5,7117.0,ocean,NJ,5779,318046.0,11/2020,353273.0
6274,202011.0,440050.0,1069.0,34.5,1117.0,union,NJ,6274,420158.0,11/2020,430104.0
6769,202011.0,232550.0,810.0,41.0,2134.0,camden,NJ,6769,204193.0,11/2020,218371.5
6879,202011.0,400000.0,1427.0,39.5,1441.0,passaic,NJ,6879,389251.0,11/2020,394625.5
7209,202011.0,598050.0,1544.0,42.5,1567.0,morris,NJ,7209,466202.0,11/2020,532126.0
7814,202011.0,310545.0,904.0,45.0,2290.0,burlington,NJ,7814,258688.0,11/2020,284616.5
9576,202011.0,414050.0,727.0,55.0,1605.0,mercer,NJ,9576,269920.0,11/2020,341985.0
10348,202011.0,575371.5,956.0,51.0,1044.0,somerset,NJ,10348,443807.0,11/2020,509589.25
11834,202011.0,250000.0,520.0,44.5,1323.0,gloucester,NJ,11834,225783.0,11/2020,237891.5
12495,202011.0,255050.0,1681.0,60.5,2895.0,atlantic,NJ,12495,221539.0,11/2020,238294.5
20864,202011.0,167050.0,367.0,52.0,719.0,cumberland,NJ,20864,155839.0,11/2020,161444.5
22020,202011.0,317050.0,736.0,49.5,744.0,sussex,NJ,22020,279129.0,11/2020,298089.5
25266,202011.0,552500.0,552.0,55.5,618.0,hunterdon,NJ,25266,415144.0,11/2020,483822.0
28351,202011.0,299050.0,333.0,43.5,349.0,warren,NJ,28351,268990.0,11/2020,284020.0
31214,202011.0,532050.0,1066.0,56.0,1486.0,cape may,NJ,31214,439478.0,11/2020,485764.0
41564,202011.0,177550.0,211.0,50.0,395.0,salem,NJ,41564,153181.0,11/2020,165365.5
2864,202010.0,629050.0,3612.0,43.0,3632.0,bergen,NJ,2864,515268.0,10/2020,572159.0
3360,202010.0,409950.0,1998.0,34.0,2943.0,middlesex,NJ,3360,373039.0,10/2020,391494.5
3855,202010.0,449050.0,1778.0,32.0,1804.0,essex,NJ,3855,443345.0,10/2020,446197.5
5010,202010.0,565050.0,2490.0,38.0,2503.0,hudson,NJ,5010,502893.0,10/2020,533971.5
5065,202010.0,629050.0,2286.0,43.0,4888.0,monmouth,NJ,5065,473107.0,10/2020,551078.5
5780,202010.0,379950.0,3641.0,56.0,7763.0,ocean,NJ,5780,313076.0,10/2020,346513.0
6275,202010.0,439950.0,1131.0,30.0,1185.0,union,NJ,6275,415267.0,10/2020,427608.5
6770,202010.0,229950.0,824.0,35.0,2230.0,camden,NJ,6770,200808.0,10/2020,215379.0
6880,202010.0,409950.0,1531.0,31.0,1541.0,passaic,NJ,6880,384646.0,10/2020,397298.0
7210,202010.0,595050.0,1732.0,36.0,1755.0,morris,NJ,7210,461836.0,10/2020,528443.0
7815,202010.0,310049.0,962.0,41.0,2449.0,burlington,NJ,7815,255375.0,10/2020,282712.0
9577,202010.0,425050.0,766.0,52.0,1716.0,mercer,NJ,9577,266919.0,10/2020,345984.5
10349,202010.0,579950.0,1113.0,42.0,1209.0,somerset,NJ,10349,438904.0,10/2020,509427.0
11835,202010.0,249950.0,523.0,44.0,1360.0,gloucester,NJ,11835,222250.0,10/2020,236100.0
12496,202010.0,255050.0,1676.0,55.0,3084.0,atlantic,NJ,12496,217329.0,10/2020,236189.5
20865,202010.0,165050.0,348.0,53.0,725.0,cumberland,NJ,20865,152925.0,10/2020,158987.5
22021,202010.0,314950.0,833.0,41.0,842.0,sussex,NJ,22021,274622.0,10/2020,294786.0
25267,202010.0,537550.0,632.0,45.0,707.0,hunterdon,NJ,25267,411282.0,10/2020,474416.0
28352,202010.0,299050.0,393.0,34.0,404.0,warren,NJ,28352,265052.0,10/2020,282051.0
31215,202010.0,524950.0,1134.0,49.0,1581.0,cape may,NJ,31215,432564.0,10/2020,478757.0
41565,202010.0,180050.0,200.0,49.0,413.0,salem,NJ,41565,149874.0,10/2020,164962.0
2865,202009.0,637550.0,3544.0,43.5,3558.0,bergen,NJ,2865,510478.0,09/2020,574014.0
3361,202009.0,419050.0,2018.0,35.0,2869.0,middlesex,NJ,3361,369130.0,09/2020,394090.0
3856,202009.0,440875.0,1779.0,31.5,1796.0,essex,NJ,3856,436847.0,09/2020,438861.0
5011,202009.0,579550.0,2324.0,38.5,2337.0,hudson,NJ,5011,498365.0,09/2020,538957.5
5066,202009.0,629997.5,2338.0,41.5,4982.0,monmouth,NJ,5066,465190.0,09/2020,547593.75
5781,202009.0,379950.0,3702.0,55.5,7121.0,ocean,NJ,5781,308199.0,09/2020,344074.5
6276,202009.0,445050.0,1134.0,33.0,1174.0,union,NJ,6276,410418.0,09/2020,427734.0
6771,202009.0,229950.0,816.0,32.5,1038.0,camden,NJ,6771,197496.0,09/2020,213723.0
6881,202009.0,409050.0,1509.0,29.0,1514.0,passaic,NJ,6881,380441.0,09/2020,394745.5
7211,202009.0,598050.0,1766.0,39.0,1774.0,morris,NJ,7211,457719.0,09/2020,527884.5
7816,202009.0,300050.0,979.0,34.0,1275.0,burlington,NJ,7816,251357.0,09/2020,275703.5
9578,202009.0,429940.0,783.0,50.5,1109.0,mercer,NJ,9578,263651.0,09/2020,346795.5
10350,202009.0,588800.0,1134.0,42.5,1191.0,somerset,NJ,10350,434438.0,09/2020,511619.0
11836,202009.0,239950.0,556.0,36.0,691.0,gloucester,NJ,11836,219173.0,09/2020,229561.5
12497,202009.0,257050.0,1631.0,57.0,2917.0,atlantic,NJ,12497,213455.0,09/2020,235252.5
20866,202009.0,160000.0,357.0,51.0,472.0,cumberland,NJ,20866,150151.0,09/2020,155075.5
22022,202009.0,314950.0,814.0,42.0,817.0,sussex,NJ,22022,270515.0,09/2020,292732.5
25268,202009.0,542047.5,692.0,48.0,725.0,hunterdon,NJ,25268,407635.0,09/2020,474841.25
28353,202009.0,294995.0,370.0,32.0,372.0,warren,NJ,28353,261294.0,09/2020,278144.5
31216,202009.0,500000.0,1168.0,45.5,1589.0,cape may,NJ,31216,428184.0,09/2020,464092.0
41566,202009.0,170950.0,205.0,58.5,241.0,salem,NJ,41566,147895.0,09/2020,159422.5
2866,202008.0,649050.0,3603.0,42.0,3614.0,bergen,NJ,2866,506523.0,08/2020,577786.5
3362,202008.0,420050.0,2095.0,35.0,2855.0,middlesex,NJ,3362,365252.0,08/2020,392651.0
3857,202008.0,449050.0,1764.0,32.0,1778.0,essex,NJ,3857,431819.0,08/2020,440434.5
5012,202008.0,588950.0,2115.0,36.0,2125.0,hudson,NJ,5012,494788.0,08/2020,541869.0
5067,202008.0,625050.0,2337.0,43.0,4946.0,monmouth,NJ,5067,458646.0,08/2020,541848.0
5782,202008.0,370050.0,3831.0,60.0,7227.0,ocean,NJ,5782,303078.0,08/2020,336564.0
6277,202008.0,450050.0,1125.0,30.0,1162.0,union,NJ,6277,406938.0,08/2020,428494.0
6772,202008.0,229950.0,830.0,39.0,1043.0,camden,NJ,6772,194464.0,08/2020,212207.0
6882,202008.0,409950.0,1492.0,32.0,1497.0,passaic,NJ,6882,376364.0,08/2020,393157.0
7212,202008.0,585050.0,1805.0,39.0,1811.0,morris,NJ,7212,453641.0,08/2020,519345.5
7817,202008.0,304050.0,979.0,36.0,1261.0,burlington,NJ,7817,248598.0,08/2020,276324.0
9579,202008.0,425050.0,847.0,51.0,1198.0,mercer,NJ,9579,260645.0,08/2020,342847.5
10351,202008.0,590050.0,1167.0,38.0,1219.0,somerset,NJ,10351,430671.0,08/2020,510360.5
11837,202008.0,234950.0,575.0,35.0,712.0,gloucester,NJ,11837,216109.0,08/2020,225529.5
12498,202008.0,252050.0,1687.0,66.0,2939.0,atlantic,NJ,12498,210325.0,08/2020,231187.5
20867,202008.0,159950.0,365.0,65.0,494.0,cumberland,NJ,20867,147452.0,08/2020,153701.0
22023,202008.0,314950.0,857.0,39.0,862.0,sussex,NJ,22023,267235.0,08/2020,291092.5
25269,202008.0,545050.0,678.0,51.0,706.0,hunterdon,NJ,25269,403808.0,08/2020,474429.0
28354,202008.0,280050.0,376.0,31.0,379.0,warren,NJ,28354,258130.0,08/2020,269090.0
31217,202008.0,494827.0,1198.0,52.0,1585.0,cape may,NJ,31217,425280.0,08/2020,460053.5
41567,202008.0,159050.0,233.0,100.0,261.0,salem,NJ,41567,146264.0,08/2020,152657.0
2867,202007.0,649975.0,3693.0,37.5,3702.0,bergen,NJ,2867,503793.0,07/2020,576884.0
3363,202007.0,421210.0,2137.0,34.0,2820.0,middlesex,NJ,3363,361495.0,07/2020,391352.5
3858,202007.0,450000.0,1772.0,30.0,1780.0,essex,NJ,3858,428465.0,07/2020,439232.5
5013,202007.0,580050.0,1931.0,35.5,1937.0,hudson,NJ,5013,492112.0,07/2020,536081.0
5068,202007.0,625000.0,2462.0,45.0,4848.0,monmouth,NJ,5068,453477.0,07/2020,539238.5
5783,202007.0,369050.0,4137.0,87.5,7122.0,ocean,NJ,5783,299256.0,07/2020,334153.0
6278,202007.0,449950.0,1164.0,32.5,1189.0,union,NJ,6278,403056.0,07/2020,426503.0
6773,202007.0,225050.0,909.0,43.5,1135.0,camden,NJ,6773,192041.0,07/2020,208545.5
6883,202007.0,409750.0,1521.0,33.0,1522.0,passaic,NJ,6883,373050.0,07/2020,391400.0
7213,202007.0,579500.0,1898.0,36.5,1904.0,morris,NJ,7213,450246.0,07/2020,514873.0
7818,202007.0,299950.0,1011.0,40.0,1292.0,burlington,NJ,7818,246290.0,07/2020,273120.0
9580,202007.0,425050.0,953.0,49.0,1266.0,mercer,NJ,9580,257996.0,07/2020,341523.0
10352,202007.0,588750.0,1169.0,39.5,1231.0,somerset,NJ,10352,428496.0,07/2020,508623.0
11838,202007.0,231000.0,617.0,44.5,737.0,gloucester,NJ,11838,213775.0,07/2020,222387.5
12499,202007.0,255000.0,1867.0,98.5,2997.0,atlantic,NJ,12499,208036.0,07/2020,231518.0
20868,202007.0,155050.0,401.0,75.0,538.0,cumberland,NJ,20868,144931.0,07/2020,149990.5
22024,202007.0,304549.5,899.0,47.0,903.0,sussex,NJ,22024,264928.0,07/2020,284738.75
25270,202007.0,547500.0,727.0,51.0,753.0,hunterdon,NJ,25270,400639.0,07/2020,474069.5
28355,202007.0,279500.0,369.0,35.0,373.0,warren,NJ,28355,255895.0,07/2020,267697.5
